255,471.5
256,473.1
257,473.1
258,473.1
259,473.1
260,473.1
261,512
262,512
263,512
264,559.5
265,634
266,588
267,633.5
268,610
269,607.2
270,602.9
271,623
272,660
273,684
274,760
275,750
276,835
277,850
278,737.5
279,695
280,717
281,668
282,624
283,674.3
284,691
285,653
286,676.5
287,669.8
288,682
289,709
290,699.3
291,692
292,710.5
293,694.5
294,696.8
295,682
296,667
297,661.5
298,652.3
299,606
300,665
301,630
302,616.5
303,642.3
304,636
305,646
306,637
307,633.8
308,631.3
309,643.5
310,626
311,609
312,585
313,570.3
314,585.7
315,556.5
316,523
317,484
318,481.5
319,527
320,561
321,525
322,558.3
323,547.3
324,507.5
325,485.3
326,490
327,494.5
328,509.5
329,500.5
330,485.8
331,485.8
332,485.8
333,528
334,554
335,526
336,530.5
337,529.8
338,497.5
339,520
340,513
341,515.6
342,506
343,502.4
344,506.5
345,515.7
346,551.5
347,524.3
348,513.8
349,518
350,490
351,512.5
352,512.5
353,512.5
354,510
355,515.8
356,508.3
357,513.3
358,512
359,525
360,517
361,516.5
362,513.8
363,507.8
364,513.5
365,501
366,511.3
367,511.3
368,514.8
369,526.5
370,519.6
371,535.5
372,561.5
373,552.5
374,571.5
375,581.8
376,597
377,623.8
378,604
379,596
380,590
381,608.4
382,595
383,591.8
384,602.5
385,599
386,602.9
387,596.5
388,603
389,622.5
390,624.5
391,637.5
392,653.5
393,660
394,661.5
395,663.5
396,666.5
397,667.5
398,687.5
399,671
400,656.5
401,667
402,650
403,619.5
404,624.8
405,627.3
406,606
407,617.5
408,613
409,631.3
410,643
411,651.8
412,643.5
413,646.8
414,629
415,614.3
416,622
417,630.8
418,630.5
419,627.8
420,629.5
421,630
422,617
423,605
424,615.3
425,626
426,624.5
427,612.3
428,624
429,634.8
430,645.3
431,639.2
432,639.2
433,628.9
434,633.9
435,635.3
436,631.3
437,628.8
438,640
439,636.8
440,647.3
441,651
442,672
443,670.5
444,686.5
445,674
446,685.5
447,666.5
448,668
449,673
450,672
451,674
452,710
453,711
454,710.5
455,697.8
456,698.8
457,679.3
458,666.8
459,682
460,665.8
461,660.5
462,675.5
463,678.2
464,677
465,690
466,685.3
467,679.8
468,668.5
469,678
470,674
471,670.5
472,657
473,652.5
474,660
475,634.5
476,633
477,637.3
478,631.8
479,644
480,642.5
481,629
482,640.5
483,646
484,652
485,632
486,596
487,612.5
488,598.5
489,619.5
490,622
491,612.5
492,611.8
493,619
494,629.8
495,630.5
496,634.8
497,631
498,616.3
499,623
500,622
501,619.8
502,635
503,627
504,627.3
505,631.5
506,617
507,617.3
508,604
509,579
510,558
511,562.8
512,579
513,561
514,575.5
515,573.5
516,575
517,594.8
518,602.5
519,602.5
520,602.5
521,602.5
522,593.8
523,589.8
524,589.8
525,589.8
526,589.8
527,597.5
528,599.3
529,585
530,574.8
531,577.8
532,562
533,562.8
534,556.5
535,571.5
536,560.8
537,566.8
538,562
539,578
540,564
541,553
542,528.5
543,524
544,523.5
545,493.8
546,506.5
547,493.5
548,486.3
549,505
550,498.5
551,500.5
552,512.5
553,519.5
554,501
555,490.3
556,491.5
557,490.3
558,500.8
559,505
560,503.3
561,511.5
562,501.5
563,503
564,500.5
565,492
566,489
567,465.5
568,471
569,465.5
570,461.5
571,467
572,474.3
573,487.3
574,476.3
575,478
576,492
577,499.8
578,493.3
579,506
580,510
581,516.8
582,526
583,536.3
584,528
585,539.5
586,538.8
587,526.5
588,513.8
589,514.3
590,519.5
591,523
592,533.8
593,514.3
594,508.5
595,503
596,493.5
597,473.8
598,483
599,476.3
600,482.5
601,482.5
602,482.5
603,481
604,501
605,488.5
606,494.5
607,483
608,482.8
609,477.3
610,482.8
611,487.5
612,487.5
613,476.3
614,482
615,477.8
616,485.8
617,493
618,484
619,484.3
620,476.5
621,485
622,481.8
623,481.5
624,479.8
625,475
626,472.8
627,472.8
628,466.5
629,466.8
630,479
631,479.3
632,483.3
633,474
634,475.5
635,462.5
636,460
637,473.5
638,460.5
639,465.3
640,464.3
641,472
642,471.8
643,461.5
644,461.8
645,459
646,458.3
647,462
648,466.5
649,462
650,446.5
651,442
652,428.8
653,426
654,422
655,414.5
656,414
657,403.8
658,405
659,397.8
660,406.3
661,416.5
662,413
663,402.3
664,412.3
665,418.3
666,415
667,412.5
668,406
669,411.5
670,407.8
671,407.5
672,408.8
673,401.5
674,401.5
675,402.3
676,406
677,392.5
678,391.3
679,392.4
680,393.3
681,397.3
682,393.8
683,401
684,417.5
685,407.3
686,413
687,411.5
688,420
689,431.5
690,429
691,429.5
692,422
693,409.8
694,414
695,411.8
696,425
697,425
698,421.5
699,430
700,436.5
701,439.5
702,436.5
703,439
704,436.8
705,451.5
706,448.3
707,451.3
708,456
709,449
710,459
711,447
712,463.5
713,462
714,456.5
715,446.3
716,450.5
717,421.5
718,431.8
719,428.8
720,436.8
721,435
722,441.3
723,443
724,445.5
725,443.3
726,453.5
727,449.5
728,443.3
729,444.3
730,446.7
731,443.8
732,436.7
733,437.3
734,429
735,433.8
736,432.5
737,426
738,427.4
739,430.8
740,424.5
741,427
742,430
743,428.3
744,431.3
745,428.5
746,428.3
747,429.8
748,418.5
749,412
750,411.5
751,412.5
752,404.3
753,398.8
754,403.8
755,401
756,401.5
757,396.8
758,399.3
759,409.5
760,409.5
761,411.5
762,414.5
763,402.5
764,406.8
765,416.5
766,426
767,416.8
768,415.3
769,410.3
770,405.5
771,409.8
772,417.5
773,413.3
774,416.8
775,416.3
776,415.8
777,410.5
778,399.6
779,400.4
780,400.4
781,400.4
782,400.4
783,395
784,397.5
785,397.5
786,397.5
787,395
788,403.5
789,401.5
790,396.5
791,400.3
792,388.3
793,389
794,380
795,374.8
796,379.3
797,373.8
798,375.3
799,371.5
800,376
801,377.3
802,372
803,376.5
804,381.8
805,383.5
806,387
807,379.5
808,379.2
809,378
810,383.8
811,384.3
812,379.8
813,378.5
814,382.2
815,380
816,377.5
817,375.3
818,375.3
819,374
820,369.3
821,369.3
822,364.3
823,361
824,362.8
825,366.5
826,362.6
827,361.3
828,361.3
829,353.8
830,346.5
831,342.4
832,330.5
833,329.3
834,333
835,331.8
836,323.3
837,312
838,324.5
839,316
840,320
841,315.8
842,320.8
843,329.3
844,331.8
845,327.8
846,322.3
847,318.5
848,324.3
849,320
850,327
851,327.8
852,337.5
853,345.5
854,354
855,351.5
856,351.5
857,351.5
858,353.5
859,366.8
860,363.3
861,362.8
862,357
863,343
864,346.8
865,345
866,352.3
867,357
868,351.8
869,354.5
870,348.8
871,361.3
872,361.3
873,341.8
874,338.4
875,334.5
876,334.8
877,329
878,332.3
879,331.5
880,331
881,333.3
882,338.5
883,338
884,342
885,342.5
886,338.5
887,329
888,327.9
889,330.3
890,324.3
891,325.3
892,325.3
893,318.8
894,318.5
895,320.4
896,318.8
897,325.3
898,328.8
899,326
900,326.8
901,325.3
902,320.8
903,315
904,317
905,309
906,308.8
907,296.8
908,304
909,304
910,310.3
911,305.5
912,303.8
913,309
914,317.5
915,310.3
916,312.8
917,315.3
918,311
919,306.8
920,313.5
921,328.5
922,343
923,352.5
924,352.8
925,350.3
926,347
927,347.5
928,347.8
929,366.5
930,353
931,363.3
932,352.3
933,351.3
934,347
935,342.5
936,342.9
937,351.4
938,349.3
939,346.3
940,346.5
941,344.8
942,336
943,338.3
944,333.5
945,334.8
946,338
947,341.8
948,337.8
949,357.8
950,356.7
951,386.5
952,394.5
953,407.8
954,401
955,417
956,418
957,418
958,411.5
959,405.3
960,409.8
961,455
962,474
963,481
964,458
965,466
966,453
967,439
968,454.3
969,443.3
970,448.5
971,441.5
972,424.3
973,426.5
974,443.8
975,435.9
976,431
977,413.8
978,410.5
979,409.8
980,397
981,402
982,387.5
983,390.3
984,404
985,418.5
986,433
987,430
988,441.3
989,428.8
990,448
991,432.5
992,428.3
993,441.5
994,422
995,432.5
996,428
997,418.6
998,419.3
999,417.8
1000,418.3
1001,423.3
1002,427.3
1003,431
1004,427.5
1005,424.8
1006,417.5
1007,407.3
1008,409.3
1009,411
1010,401.3
1011,398
1012,403.3
1013,407.5
1014,412.5
1015,408.5
1016,417.6
1017,410.5
1018,406
1019,409.3
1020,410.5
1021,417.8
1022,434
1023,436
1024,440.3
1025,446.3
1026,441.3
1027,445.3
1028,454.5
1029,445
1030,437.5
1031,435.8
1032,438.8
1033,449.4
1034,437.5
1035,440.3
1036,437
1037,440.3
1038,442.3
1039,447.3
1040,445.8
1041,445.8
1042,445.8
1043,445.8
1044,460.5
1045,456.9
1046,456.9
1047,456.9
1048,449.5
1049,454
1050,454.5
1051,465
1052,474
1053,484.5
1054,480.5
1055,488.3
1056,483.3
1057,498.5
1058,485
1059,495.5
1060,487.3
1061,485
1062,476
1063,488.8
1064,486.5
1065,496.5
1066,493.8
1067,499.5
1068,508.5
1069,498.3
1070,503.5
1071,498.5
1072,490.3
1073,497.3
1074,492.3
1075,496
1076,504.5
1077,500.5
1078,509.3
1079,508.5
1080,504.8
1081,503.5
1082,504.5
1083,485.5
1084,470.3
1085,475
1086,464.8
1087,408.5
1088,414
1089,430
1090,429.5
1091,412.5
1092,420.8
1093,417.5
1094,426
1095,434.8
1096,420.5
1097,428.5
1098,434.5
1099,419
1100,416.5
1101,421.8
1102,414.5
1103,421.3
1104,410
1105,415.5
1106,411.8
1107,408.8
1108,412.8
1109,418
1110,414.8
1111,414.8
1112,414.8
1113,426.8
1114,428.5
1115,425.8
1116,421.3
1117,426.8
1118,432.8
1119,429.3
1120,435.5
1121,436.5
1122,443
1123,439.5
1124,433.8
1125,439.5
1126,437
1127,441.5
1128,435.5
1129,434.3
1130,428.5
1131,429.3
1132,429.3
1133,433.5
1134,432.8
1135,433.8
1136,431.3
1137,434
1138,443.8
1139,443
1140,439.8
1141,441.3
1142,436.3
1143,440.8
1144,442.8
1145,442.6
1146,438.8
1147,432.8
1148,436.8
1149,441.8
1150,440
1151,437.3
1152,437.3
1153,437.5
1154,410
1155,412.5
1156,411.5
1157,407.8
1158,400.3
1159,403
1160,407.8
1161,411.3
1162,413
1163,407.9
1164,408.3
1165,412.5
1166,415.5
1167,415.8
1168,414.8
1169,420.5
1170,420.5
1171,423.5
1172,419.5
1173,416
1174,414.9
1175,416
1176,416.3
1177,416
1178,410.8
1179,411.7
1180,412.3
1181,426
1182,430.5
1183,429
1184,427.3
1185,426.3
1186,422.3
1187,422.4
1188,423.8
1189,428.3
1190,429.8
1191,423.5
1192,422
1193,425.5
1194,426.3
1195,425.5
1196,422
1197,411.3
1198,414.3
1199,411
1200,414
1201,409.8
1202,408.5
1203,413
1204,408.3
1205,411.8
1206,412.5
1207,416
1208,420.5
1209,422.5
1210,421.5
1211,417.8
1212,421.8
1213,426.4
1214,424
1215,423.3
1216,417
1217,417
1218,418.1
1219,414.3
1220,416.6
1221,417.5
1222,419.1
1223,418.3
1224,413.3
1225,414
1226,414.8
1227,415.8
1228,406.8
1229,401.8
1230,405.3
1231,405.5
1232,412.3
1233,412.4
1234,411.3
1235,407.8
1236,413
1237,415
1238,412.3
1239,413.6
1240,408.8
1241,405
1242,389
1243,393.5
1244,389.5
1245,394
1246,397.4
1247,401
1248,399
1249,394.8
1250,398.7
1251,398.8
1252,395
1253,397.3
1254,394
1255,389.8
1256,394.3
1257,394.5
1258,398
1259,392.6
1260,384.5
1261,387.8
1262,382
1263,377.8
1264,383
1265,377.8
1266,381
1267,379
1268,382.3
1269,383
1270,381.8
1271,382
1272,382.6
1273,383.3
1274,383.3
1275,375.8
1276,375.3
1277,374.3
1278,376.5
1279,375.8
1280,375.5
1281,376.1
1282,394.3
1283,391.5
1284,405
1285,399.3
1286,400.8
1287,397.3
1288,397
1289,399.8
1290,401
1291,388.8
1292,391.3
1293,389.2
1294,389
1295,388.8
1296,377.3
1297,375
1298,378.1
1299,378.6
1300,378.9
1301,378.9
1302,378.9
1303,378.9
1304,378
1305,382.4
1306,382.4
1307,382.4
1308,383
1309,374
1310,375.3
1311,375.3
1312,365.3
1313,371.3
1314,367.8
1315,368.5
1316,373.3
1317,369.1
1318,367.8
1319,368.8
1320,374.8
1321,371.3
1322,371.4
1323,365.1
1324,366.5
1325,367
1326,370
1327,369.9
1328,373.8
1329,378.2
1330,383.3
1331,383.1
1332,380.8
1333,379.8
1334,386.3
1335,383
1336,377.7
1337,376.9
1338,376
1339,383
1340,383.9
1341,382.2
1342,385.3
1343,389
1344,395.3
1345,398.3
1346,395.8
1347,393.5
1348,399.3
1349,394.3
1350,392.8
1351,399
1352,405.9
1353,402.5
1354,398.8
1355,397.3
1356,399.9
1357,395.8
1358,397.3
1359,399.8
1360,394.5
1361,392.8
1362,393.6
1363,393.9
1364,392.4
1365,389.4
1366,387.9
1367,387.4
1368,388.9
1369,385.8
1370,390.3
1371,388.5
1372,387.2
1373,380.4
1374,381.3
1375,381.2
1376,380.3
1377,382.4
1378,381.4
1379,384.5
1380,381.9
1381,379.3
1382,380.1
1383,380.2
1384,380.5
1385,384.9
1386,384.9
1387,384.9
1388,383.3
1389,382.3
1390,379.9
1391,379.3
1392,375.8
1393,376.5
1394,377.4
1395,378.5
1396,376.7
1397,376.7
1398,371.5
1399,372.6
1400,371.8
1401,372.5
1402,372.6
1403,373.3
1404,375.3
1405,376.5
1406,375.6
1407,380.8
1408,379.5
1409,378.6
1410,375.7
1411,384.2
1412,384.2
1413,385.6
1414,386.4
1415,384.3
1416,393.8
1417,391
1418,393.8
1419,391.7
1420,392.2
1421,386
1422,382.5
1423,375
1424,374
1425,375.6
1426,368
1427,367.9
1428,370.6
1429,370
1430,370.8
1431,374.3
1432,369.3
1433,369.5
1434,369.3
1435,372.9
1436,373.1
1437,370
1438,368.4
1439,369
1440,364.8
1441,353.3
1442,338.5
1443,344.3
1444,339.3
1445,341.2
1446,345
1447,350.1
1448,347.2
1449,345.8
1450,350.2
1451,342
1452,335
1453,338.5
1454,341.8
1455,344.2
1456,335.3
1457,338.5
1458,342.4
1459,339
1460,344
1461,349.3
1462,349.3
1463,342
1464,344.5
1465,344.3
1466,346.8
1467,343.5
1468,354
1469,350.9
1470,352.3
1471,352
1472,349.3
1473,346
1474,345
1475,351.3
1476,350
1477,350
1478,349.8
1479,350.5
1480,347.3
1481,348.3
1482,344.5
1483,341.2
1484,338.3
1485,340.5
1486,339.8
1487,338.5
1488,340.3
1489,338.5
1490,336.9
1491,341.5
1492,335.3
1493,336.8
1494,340
1495,338.8
1496,343.5
1497,347.8
1498,345
1499,346.1
1500,345.3
1501,343.8
1502,345.4
1503,345.3
1504,348.5
1505,346.3
1506,343.8
1507,341.6
1508,341
1509,337.8
1510,338.1
1511,338.9
1512,338.7
1513,339.5
1514,340.6
1515,339.5
1516,339.5
1517,338.4
1518,340
1519,340
1520,338.5
1521,337.6
1522,336.3
1523,335.5
1524,333.5
1525,333.8
1526,343.1
1527,342.5
1528,346.1
1529,347.6
1530,347.1
1531,346.8
1532,345.8
1533,350.5
1534,345.8
1535,343.8
1536,345
1537,343.4
1538,342.7
1539,340.3
1540,342
1541,341.5
1542,336.9
1543,332.9
1544,329
1545,330.6
1546,329
1547,329.5
1548,332
1549,329.9
1550,330.8
1551,327
1552,326.3
1553,326.8
1554,324.5
1555,324.3
1556,322.5
1557,315
1558,309
1559,309.3
1560,307.5
1561,311
1562,311
1563,311
1564,311
1565,311
1566,309.2
1567,308.3
1568,308.3
1569,305.5
1570,302.3
1571,303.2
1572,298.3
1573,302
1574,300.5
1575,303.8
1576,304.3
1577,299
1578,301.8
1579,302.7
1580,305.5
1581,308
1582,307.3
1583,306.9
1584,300.3
1585,300.9
1586,298.9
1587,297.8
1588,303.3
1589,302.9
1590,306.7
1591,303.6
1592,301.3
1593,302.1
1594,302.9
1595,301.7
1596,299.8
1597,300.2
1598,302.5
1599,303.2
1600,304.2
1601,304
1602,304.5
1603,302.6
1604,302.9
1605,299.9
1606,298.4
1607,284.3
1608,285.8
1609,290.8
1610,287.8
1611,287.3
1612,288.7
1613,287.9
1614,287.4
1615,289.6
1616,291
1617,291
1618,288.5
1619,290.3
1620,290.8
1621,292.7
1622,298.9
1623,316.8
1624,324
1625,318.5
1626,315.5
1627,314.6
1628,323.8
1629,330.4
1630,326.3
1631,329.3
1632,321.1
1633,318.8
1634,321.3
1635,316.8
1636,316.8
1637,316.8
1638,323.1
1639,327.3
1640,332.3
1641,329.9
1642,334.3
1643,330.5
1644,327.4
1645,329.8
1646,327
1647,327.8
1648,326.7
1649,322
1650,322.5
1651,323.5
1652,322.5
1653,321.4
1654,312.5
1655,313.3
1656,312.8
1657,312.8
1658,313.5
1659,312.9
1660,315.1
1661,314.5
1662,321
1663,326.5
1664,322.8
1665,320.1
1666,322.5
1667,323.3
1668,314.9
1669,316.3
1670,315.4
1671,314.7
1672,314.7
1673,311.3
1674,312
1675,314.6
1676,314
1677,318.1
1678,315.7
1679,314.2
1680,314.8
1681,314.3
1682,312
1683,315
1684,314.5
1685,313.8
1686,318.3
1687,318.9
1688,323.8
1689,325.4
1690,318.1
1691,313.5
1692,314.7
1693,315.5
1694,316.8
1695,315
1696,317.8
1697,313.9
1698,308.3
1699,310.4
1700,310.6
1701,311.6
1702,309.3
1703,314.9
1704,314.9
1705,313.6
1706,315.7
1707,315.9
1708,321.8
1709,325.6
1710,320
1711,318.9
1712,317.3
1713,322.5
1714,317.8
1715,317.4
1716,317
1717,326.5
1718,325.3
1719,327.5
1720,322.1
1721,320.5
1722,323.8
1723,319.8
1724,321.2
1725,322.5
1726,321.7
1727,326.7
1728,326.5
1729,326
1730,331.1
1731,335.4
1732,340.9
1733,334.2
1734,335.9
1735,335.5
1736,334.9
1737,334.9
1738,336
1739,340.9
1740,337
1741,333.3
1742,334.7
1743,328.2
1744,326
1745,325.8
1746,317.4
1747,319.4
1748,321.7
1749,320.8
1750,319.3
1751,321.3
1752,319.3
1753,317.6
1754,316.3
1755,316.3
1756,319.2
1757,327.5
1758,327.9
1759,328.5
1760,329.3
1761,328.6
1762,325.8
1763,322.3
1764,325
1765,324.9
1766,328
1767,325.8
1768,326.4
1769,326.6
1770,325.5
1771,325.6
1772,326.7
1773,327
1774,323.7
1775,325.5
1776,326.3
1777,326.2
1778,327.8
1779,325.9
1780,326.2
1781,325.4
1782,326.5
1783,326.3
1784,326.2
1785,325.1
1786,323.5
1787,325.4
1788,324.6
1789,324.4
1790,323
1791,322
1792,323.1
1793,323.1
1794,324.5
1795,325.3
1796,325.4
1797,323.5
1798,324.4
1799,325.7
1800,325.8
1801,326.5
1802,330.2
1803,331.3
1804,328.2
1805,326.3
1806,325.3
1807,321.5
1808,322.6
1809,324.2
1810,322.8
1811,322.3
1812,317.4
1813,317
1814,315.5
1815,317.5
1816,317.8
1817,318.6
1818,321.2
1819,320.1
1820,325.8
1821,325.6
1822,327.6
1823,324.9
1824,324.9
1825,324.9
1826,326.9
1827,326.8
1828,326.8
1829,326.8
1830,326.3
1831,326.8
1832,328
1833,330
1834,332.6
1835,333.5
1836,340.5
1837,339.4
1838,341
1839,346.8
1840,363
1841,352.6
1842,351
1843,356.5
1844,353
1845,350.3
1846,354
1847,358.4
1848,353
1849,353.3
1850,358
1851,350.5
1852,347.3
1853,338.6
1854,337.3
1855,337.1
1856,337.2
1857,340.2
1858,335.8
1859,337.3
1860,334
1861,331.4
1862,333
1863,337.3
1864,341.4
1865,337.1
1866,338
1867,341.8
1868,352.4
1869,345.8
1870,336.9
1871,338.2
1872,335.6
1873,337.2
1874,341.5
1875,344.5
1876,343.4
1877,340.3
1878,342.9
1879,343.9
1880,349.6
1881,348
1882,349.9
1883,351.2
1884,346.8
1885,350.7
1886,352.9
1887,350.2
1888,351.8
1889,344.3
1890,344
1891,344
1892,344
1893,333.1
1894,335.5
1895,334.8
1896,334.5
1897,337.7
1898,339.4
1899,337.9
1900,337.7
1901,342
1902,341.6
1903,341.8
1904,339
1905,339.9
1906,342.8
1907,341.4
1908,344.1
1909,346.2
1910,344.8
1911,344.5
1912,343.2
1913,342.5
1914,345.8
1915,345.1
1916,341.6
1917,341.6
1918,340.4
1919,342.5
1920,345.3
1921,345.4
1922,345.2
1923,343.7
1924,342.5
1925,342
1926,343
1927,340.8
1928,338.7
1929,338.9
1930,340.5
1931,341.1
1932,341.1
1933,341.5
1934,343.8
1935,342.7
1936,343.2
1937,341.9
1938,342.2
1939,340.8
1940,341.8
1941,341.7
1942,341.8
1943,347.7
1944,347.4
1945,348.4
1946,346.2
1947,339.3
1948,336.8
1949,339.2
1950,339.2
1951,339.7
1952,341.1
1953,342
1954,344.2
1955,344.9
1956,344.5
1957,346.8
1958,345.1
1959,342.3
1960,343.9
1961,343.8
1962,344.9
1963,347.9
1964,348.1
1965,346.8
1966,348.1
1967,345.8
1968,346
1969,347.6
1970,347
1971,347.9
1972,354
1973,353.5
1974,347.3
1975,348.7
1976,349.4
1977,353.6
1978,351.3
1979,351.7
1980,357.5
1981,361
1982,359.8
1983,358.5
1984,362.4
1985,361.8
1986,368.8
1987,388
1988,384
1989,388
1990,385.3
1991,385.1
1992,377.3
1993,374.4
1994,378
1995,380.8
1996,386.3
1997,386.3
1998,381.1
1999,380.1
2000,386.7
2001,384.7
2002,391.8
2003,393.3
2004,405
2005,405.5
2006,420.8
2007,418.6
2008,409.3
2009,418.5
2010,402
2011,419.5
2012,413
2013,417.3
2014,413.2
2015,417.9
2016,430
2017,435.5
2018,435
2019,431.5
2020,429.4
2021,433
2022,427
2023,423.2
2024,425
2025,431.3
2026,436
2027,436.9
2028,436
2029,438.1
2030,435.8
2031,430.8
2032,432.6
2033,428.8
2034,422
2035,425.5
2036,419.3
2037,425
2038,425.1
2039,425
2040,423.4
2041,410.5
2042,409.8
2043,410.7
2044,405.8
2045,406.5
2046,401
2047,406.2
2048,408
2049,405.3
2050,408.6
2051,408.2
2052,410.8
2053,406
2054,407
2055,407.5
2056,408.3
2057,392.5
2058,391
2059,393.4
2060,389.4
2061,388.2
2062,380.5
2063,383.8
2064,383.6
2065,383.5
2066,389.5
2067,395.6
2068,389.5
2069,389.8
2070,389.3
2071,388.5
2072,389.6
2073,386.8
2074,391.5
2075,388.4
2076,391.5
2077,394.3
2078,393.1
2079,392
2080,390.8
2081,394.8
2082,394.2
2083,389.2
2084,389.2
2085,389.2
2086,389.2
2087,390.1
2088,388.8
2089,388.8
2090,388.8
2091,403.5
2092,399
2093,401.7
2094,400.4
2095,402.7
2096,402
2097,411.1
2098,409
2099,415.1
2100,416.3
2101,415.7
2102,422.3
2103,415.8
2104,407.2
2105,410.5
2106,400
2107,406
2108,411.5
2109,413.8
2110,409.7
2111,400.5
2112,406.8
2113,404
2114,402.8
2115,398.9
2116,402.6
2117,405.9
2118,402.9
2119,403
2120,402.3
2121,397.4
2122,397.3
2123,397.3
2124,390
2125,393.4
2126,399.8
2127,403.2
2128,399.3
2129,405.8
2130,404.1
2131,405.9
2132,404.3
2133,403.8
2134,406.6
2135,410.8
2136,406.3
2137,405
2138,405.6
2139,407.2
2140,409.9
2141,408.5
2142,405.3
2143,406.4
2144,404.4
2145,404.5
2146,404.5
2147,408.3
2148,409
2149,413.7
2150,411
2151,416.4
2152,424
2153,421
2154,418.8
2155,418.7
2156,418.7
2157,421.5
2158,418.5
2159,420.5
2160,421
2161,431.6
2162,435.9
2163,442.4
2164,444.1
2165,437.8
2166,437.8
2167,437.8
2168,449.5
2169,445.5
2170,450.5
2171,462.2
2172,474.8
2173,453
2174,449
2175,453.3
2176,456.8
2177,456.8
2178,459.3
2179,456.3
2180,456.3
2181,453
2182,453
2183,460.7
2184,460.5
2185,461.1
2186,469.9
2187,473.3
2188,471.1
2189,475.3
2190,469.1
2191,466.5
2192,466.5
2193,449
2194,449.5
2195,453.1
2196,451
2197,442.9
2198,455
2199,453
2200,452.8
2201,453.5
2202,456.6
2203,452.7
2204,455.7
2205,457
2206,455.5
2207,449.8
2208,452.8
2209,451.3
2210,452.2
2211,449
2212,438
2213,440.2
2214,441.8
2215,440.5
2216,444.1
2217,449.8
2218,447.3
2219,445.8
2220,446.3
2221,444.1
2222,443.4
2223,444.5
2224,446.4
2225,444.1
2226,444.8
2227,446.5
2228,447
2229,452.7
2230,453.8
2231,450.6
2232,450.9
2233,452.4
2234,454.9
2235,454
2236,453.3
2237,453.2
2238,456.2
2239,457.8
2240,457.2
2241,462.5
2242,472.8
2243,473.4
2244,469.8
2245,468.7
2246,464.1
2247,461.1
2248,461.2
2249,463.4
2250,462.5
2251,460
2252,453.3
2253,457.5
2254,456.4
2255,456.1
2256,455.5
2257,459.5
2258,458
2259,457.6
2260,458.8
2261,453.4
2262,453.4
2263,453.8
2264,463.1
2265,463.7
2266,464.8
2267,463.5
2268,457
2269,458.3
2270,460.2
2271,459.9
2272,455.6
2273,458.8
2274,458.4
2275,460.5
2276,461.7
2277,459.1
2278,461.6
2279,462.4
2280,464
2281,461.8
2282,460.9
2283,459.4
2284,459.5
2285,454.9
2286,454.4
2287,456.5
2288,458
2289,458.1
2290,458.2
